subject,relation,object
9781543215595,es un codigo ISBN para el libro,Scaramouche - Deluxe Edition
9781543215595,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
1543215599,es un codigo ISBN para el libro,Scaramouche - Deluxe Edition
1543215599,es un codigo ISBN de una edicion publicada por,CreateSpace Independent Publishing Platform
Rafael Sabatini,es autor de la obra,Scaramouche - Deluxe Edition
1842328263,es un codigo ISBN para el libro,Scaramouche the king-maker
1842328263,es un codigo ISBN de una edicion publicada por,House of Stratus
1842328263,está escrito en,Inglés
9781842328262,es un codigo ISBN para el libro,Scaramouche the king-maker
9781842328262,es un codigo ISBN de una edicion publicada por,House of Stratus
9781842328262,está escrito en,Inglés
9780848808792,es un codigo ISBN para el libro,Scaramouche the king-maker
9780848808792,es un codigo ISBN de una edicion publicada por,Amereon Limited
9780848808792,está escrito en,Inglés
0848808797,es un codigo ISBN para el libro,Scaramouche the king-maker
0848808797,es un codigo ISBN de una edicion publicada por,Amereon Limited
0848808797,está escrito en,Inglés
9997530667,es un codigo ISBN para el libro,Scaramouche the king-maker
9997530667,es un codigo ISBN de una edicion publicada por,Houghton Mifflin College Div
9789997530660,es un codigo ISBN para el libro,Scaramouche the king-maker
9789997530660,es un codigo ISBN de una edicion publicada por,Houghton Mifflin College Div
Rafael Sabatini,es autor de la obra,Scaramouche the king-maker
Scaramouche the king-maker,pertenece al género,History
Scaramouche the king-maker,pertenece al género,Fiction
9798847463119,es un codigo ISBN para el libro,Casanova's Alibi
9798847463119,es un codigo ISBN de una edicion publicada por,Independently Published
9798847463119,está escrito en,Inglés
Rafael Sabatini,es autor de la obra,Casanova's Alibi
0790565587,es un codigo ISBN para el libro,Torquemada and the Spanish Inquisition
0790565587,es un codigo ISBN de una edicion publicada por,Brentano's
0790565587,está escrito en,Inglés
Rafael Sabatini,es autor de la obra,Torquemada and the Spanish Inquisition
Torquemada and the Spanish Inquisition,pertenece al género,Inquisition
9780755115594,es un codigo ISBN para el libro,Tavern Knight
9780755115594,es un codigo ISBN de una edicion publicada por,"House of Stratus, Incorporated"
9780755115594,está escrito en,Inglés
Rafael Sabatini,es autor de la obra,Tavern Knight
9781842328187,es un codigo ISBN para el libro,The lost king
9781842328187,es un codigo ISBN de una edicion publicada por,House of Stratus
9781842328187,está escrito en,Inglés
1842328182,es un codigo ISBN para el libro,The lost king
1842328182,es un codigo ISBN de una edicion publicada por,House of Stratus
1842328182,está escrito en,Inglés
Rafael Sabatini,es autor de la obra,The lost king
The lost king,pertenece al género,Fiction
9781406820850,es un codigo ISBN para el libro,The Historical Nights' Entertainment Volumes 1 & 2
9781406820850,es un codigo ISBN de una edicion publicada por,Echo Library
9781406820850,está escrito en,Inglés
1406820857,es un codigo ISBN para el libro,The Historical Nights' Entertainment Volumes 1 & 2
1406820857,es un codigo ISBN de una edicion publicada por,Echo Library
1406820857,está escrito en,Inglés
Rafael Sabatini,es autor de la obra,The Historical Nights' Entertainment Volumes 1 & 2
The Historical Nights' Entertainment Volumes 1 & 2,pertenece al género,"Fiction, historical, general"
The Historical Nights' Entertainment Volumes 1 & 2,pertenece al género,"Fiction, short stories (single author)"
9798766601340,es un codigo ISBN para el libro,Casanova's Alibi
9798766601340,es un codigo ISBN de una edicion publicada por,Independently Published
9798766601340,está escrito en,Inglés
9798771905884,es un codigo ISBN para el libro,Casanova's Alibi
9798771905884,es un codigo ISBN de una edicion publicada por,Independently Published
9798771905884,está escrito en,Inglés
9798761236608,es un codigo ISBN para el libro,Casanova's Alibi
9798761236608,es un codigo ISBN de una edicion publicada por,Independently Published
9798761236608,está escrito en,Inglés
9798771882284,es un codigo ISBN para el libro,Casanova's Alibi
9798771882284,es un codigo ISBN de una edicion publicada por,Independently Published
9798771882284,está escrito en,Inglés
9798767609499,es un codigo ISBN para el libro,Casanova's Alibi
9798767609499,es un codigo ISBN de una edicion publicada por,Independently Published
9798767609499,está escrito en,Inglés
9798758617748,es un codigo ISBN para el libro,Casanova's Alibi
9798758617748,es un codigo ISBN de una edicion publicada por,Independently Published
9798758617748,está escrito en,Inglés
9798761228412,es un codigo ISBN para el libro,Casanova's Alibi
9798761228412,es un codigo ISBN de una edicion publicada por,Independently Published
9798761228412,está escrito en,Inglés
9780755115563,es un codigo ISBN para el libro,Stalking-Horse
9780755115563,es un codigo ISBN de una edicion publicada por,"House of Stratus, Incorporated"
9780755115563,está escrito en,Inglés
Rafael Sabatini,es autor de la obra,Stalking-Horse
0974664863,es un codigo ISBN para el libro,Graphic classics
0974664863,es un codigo ISBN de una edicion publicada por,Eureka Productions
0974664863,está escrito en,Inglés
Rafael Sabatini,es autor de la obra,Graphic classics
Graphic classics,pertenece al género,Graphic novels
Graphic classics,pertenece al género,"Comic books, strips"
Graphic classics,pertenece al género,"Comics & graphic novels, general"
9780755115396,es un codigo ISBN para el libro,Hounds of God
9780755115396,es un codigo ISBN de una edicion publicada por,"House of Stratus, Incorporated"
9780755115396,está escrito en,Inglés
Rafael Sabatini,es autor de la obra,Hounds of God
9780755115556,es un codigo ISBN para el libro,St Martin's Summer
9780755115556,es un codigo ISBN de una edicion publicada por,"House of Stratus, Incorporated"
9780755115556,está escrito en,Inglés
Rafael Sabatini,es autor de la obra,St Martin's Summer
Corrado Govoni,es de nacionalidad,Italy
8874942168,es un codigo ISBN para el libro,Gli aborti
8874942168,es un codigo ISBN de una edicion publicada por,San Marco dei Giustiniani
8874942168,está escrito en,Italiano
9788874942169,es un codigo ISBN para el libro,Gli aborti
9788874942169,es un codigo ISBN de una edicion publicada por,San Marco dei Giustiniani
9788874942169,está escrito en,Italiano
Corrado Govoni,es autor de la obra,Gli aborti
9788887514698,es un codigo ISBN para el libro,Piccolo veleno color di rosa
9788887514698,es un codigo ISBN de una edicion publicada por,Edizioni del Rosone
9788887514698,está escrito en,Italiano
8887514690,es un codigo ISBN para el libro,Piccolo veleno color di rosa
8887514690,es un codigo ISBN de una edicion publicada por,Edizioni del Rosone
8887514690,está escrito en,Italiano
Corrado Govoni,es autor de la obra,Piccolo veleno color di rosa
8876441360,es un codigo ISBN para el libro,Lettere a F.T. Marinetti (1909-1915)
8876441360,es un codigo ISBN de una edicion publicada por,Libri Scheiwiller
8876441360,está escrito en,Italiano
Corrado Govoni,es autor de la obra,Lettere a F.T. Marinetti (1909-1915)
Lettere a F.T. Marinetti (1909-1915),pertenece al género,Correspondence
Lettere a F.T. Marinetti (1909-1915),pertenece al género,Italian Authors
8887001014,es un codigo ISBN para el libro,Aladino
8887001014,es un codigo ISBN de una edicion publicada por,Maurizio
8887001014,está escrito en,Italiano
Corrado Govoni,es autor de la obra,Aladino
Aladino,pertenece al género,Poetry
Aladino,pertenece al género,"Ardeatine Caves Massacre, Rome, Italy, 1944"
Giuseppe Bonaviri,es de nacionalidad,Italy
9788887499438,es un codigo ISBN para el libro,La ragazza di Casalmonferrato
9788887499438,es un codigo ISBN de una edicion publicada por,La cantinella
9788887499438,está escrito en,Italiano
Giuseppe Bonaviri,es autor de la obra,La ragazza di Casalmonferrato
9738457726,es un codigo ISBN para el libro,Raul de piatra
9738457726,es un codigo ISBN de una edicion publicada por,Allfa
9738457726,está escrito en,Rumano
Giuseppe Bonaviri,es autor de la obra,Raul de piatra
Raul de piatra,pertenece al género,Roman
Raul de piatra,pertenece al género,Literatură italiană
9781884419768,es un codigo ISBN para el libro,Saracen tales
9781884419768,es un codigo ISBN de una edicion publicada por,Bordighera Press
9781884419768,está escrito en,Inglés
Giuseppe Bonaviri,es autor de la obra,Saracen tales
8887013918,es un codigo ISBN para el libro,Minuetto con Bonaviri
8887013918,es un codigo ISBN de una edicion publicada por,"Department of Italian, Trinity college"
8887013918,es un codigo ISBN de una edicion publicada por,Trauben
8887013918,está escrito en,Italiano
Giuseppe Bonaviri,es autor de la obra,Minuetto con Bonaviri
Minuetto con Bonaviri,pertenece al género,Interviews
Minuetto con Bonaviri,pertenece al género,Criticism and interpretation
Minuetto con Bonaviri,pertenece al género,Italian Authors
8804364807,es un codigo ISBN para el libro,Notti sull'altura
8804364807,es un codigo ISBN de una edicion publicada por,Mondadori
8804364807,está escrito en,Italiano
Giuseppe Bonaviri,es autor de la obra,Notti sull'altura
8804342714,es un codigo ISBN para el libro,La Divina Foresta
8804342714,es un codigo ISBN de una edicion publicada por,Mondadori
8804342714,está escrito en,Italiano
Giuseppe Bonaviri,es autor de la obra,La Divina Foresta
8804331062,es un codigo ISBN para el libro,Il sarto della stradalunga
8804331062,es un codigo ISBN de una edicion publicada por,Arnoldo Mondadori Editore
8804331062,está escrito en,Italiano
Giuseppe Bonaviri,es autor de la obra,Il sarto della stradalunga
8885303242,es un codigo ISBN para el libro,Haiku in Italia
8885303242,es un codigo ISBN de una edicion publicada por,Empirìa
8885303242,está escrito en,Italiano
Giuseppe Bonaviri,es autor de la obra,Haiku in Italia
Haiku in Italia,pertenece al género,Italian poetry
Haiku in Italia,pertenece al género,Italian Haiku
8881768445,es un codigo ISBN para el libro,Autobiografia in do minore
8881768445,es un codigo ISBN de una edicion publicada por,Manni
8881768445,está escrito en,Italiano
Giuseppe Bonaviri,es autor de la obra,Autobiografia in do minore
Autobiografia in do minore,pertenece al género,Biography
Autobiografia in do minore,pertenece al género,Family
Autobiografia in do minore,pertenece al género,Italian Authors
8887499004,es un codigo ISBN para el libro,Bonaviri inedito
8887499004,es un codigo ISBN de una edicion publicada por,Comune di Mineo
8887499004,es un codigo ISBN de una edicion publicada por,La cantinella
8887499004,está escrito en,Italiano
Giuseppe Bonaviri,es autor de la obra,Bonaviri inedito
Bonaviri inedito,pertenece al género,Biography
Bonaviri inedito,pertenece al género,Italian Authors
8804339004,es un codigo ISBN para el libro,Ghigò
8804339004,es un codigo ISBN de una edicion publicada por,A. Mondadori
8804339004,está escrito en,Italiano
Giuseppe Bonaviri,es autor de la obra,Ghigò
8876443924,es un codigo ISBN para el libro,I cavalli lunari
8876443924,es un codigo ISBN de una edicion publicada por,Libri Scheiwiller
8876443924,está escrito en,Italiano
Giuseppe Bonaviri,es autor de la obra,I cavalli lunari
8804369043,es un codigo ISBN para el libro,Il dire celeste
8804369043,es un codigo ISBN de una edicion publicada por,A. Mondadori
8804369043,está escrito en,Italiano
Giuseppe Bonaviri,es autor de la obra,Il dire celeste
8804312092,es un codigo ISBN para el libro,Il dormiveglia
8804312092,es un codigo ISBN de una edicion publicada por,A. Mondadori
8804312092,está escrito en,Italiano
Giuseppe Bonaviri,es autor de la obra,Il dormiveglia
8838910545,es un codigo ISBN para el libro,Il dottor Bilob
8838910545,es un codigo ISBN de una edicion publicada por,Sellerio
8838910545,está escrito en,Italiano
Giuseppe Bonaviri,es autor de la obra,Il dottor Bilob
8804341939,es un codigo ISBN para el libro,Il re bambino
8804341939,es un codigo ISBN de una edicion publicada por,A. Mondadori
8804341939,está escrito en,Italiano
Giuseppe Bonaviri,es autor de la obra,Il re bambino
9788838918414,es un codigo ISBN para el libro,Il Vicolo Blu
9788838918414,es un codigo ISBN de una edicion publicada por,Sellerio
9788838918414,está escrito en,Italiano
8838918414,es un codigo ISBN para el libro,Il Vicolo Blu
8838918414,es un codigo ISBN de una edicion publicada por,Sellerio
8838918414,está escrito en,Italiano
Giuseppe Bonaviri,es autor de la obra,Il Vicolo Blu
Joel McHale,es de nacionalidad,Italy
9780399575372,es un codigo ISBN para el libro,Thanks for the money
9780399575372,es un codigo ISBN de una edicion publicada por,G.P. Putnam's Sons
9780399575372,está escrito en,Inglés
0399575375,es un codigo ISBN para el libro,Thanks for the money
0399575375,es un codigo ISBN de una edicion publicada por,G.P. Putnam's Sons
0399575375,está escrito en,Inglés
Joel McHale,es autor de la obra,Thanks for the money
Thanks for the money,pertenece al género,Actors
Thanks for the money,pertenece al género,Comedians
Thanks for the money,pertenece al género,Biography
9780735289000,es un codigo ISBN para el libro,Thanks for the Money
9780735289000,es un codigo ISBN de una edicion publicada por,Penguin Audio
073528900X,es un codigo ISBN para el libro,Thanks for the Money
