subject,relation,object
Ilse Losa,es autor de la obra,o Quadro roubado
9724121186,es un codigo ISBN para el libro,Um fidalgo de pernas curtas
9724121186,es un codigo ISBN de una edicion publicada por,Edições Asa
9724121186,está escrito en,Portugués
9789724121185,es un codigo ISBN para el libro,Um fidalgo de pernas curtas
9789724121185,es un codigo ISBN de una edicion publicada por,Edições Asa
9789724121185,está escrito en,Portugués
Ilse Losa,es autor de la obra,Um fidalgo de pernas curtas
9788494984303,es un codigo ISBN para el libro,El mundo en que viví
9788494984303,es un codigo ISBN de una edicion publicada por,Hércules
9788494984303,es un codigo ISBN de una edicion publicada por,Hércules de Ediciones
Ilse Losa,es autor de la obra,El mundo en que viví
9723604345,es un codigo ISBN para el libro,`A flor do tempo
9723604345,es un codigo ISBN de una edicion publicada por,Ed. Afrontamento
9723604345,está escrito en,Portugués
Ilse Losa,es autor de la obra,`A flor do tempo
9723603012,es un codigo ISBN para el libro,Miguel
9723603012,es un codigo ISBN de una edicion publicada por,Edições afrontamento
9723603012,está escrito en,Portugués
Ilse Losa,es autor de la obra,Miguel
8418966122,es un codigo ISBN para el libro,Río sen ponte
8418966122,es un codigo ISBN de una edicion publicada por,Hércules
9788418966125,es un codigo ISBN para el libro,Río sen ponte
9788418966125,es un codigo ISBN de una edicion publicada por,Hércules
Ilse Losa,es autor de la obra,Río sen ponte
8418966114,es un codigo ISBN para el libro,Río sin puente
8418966114,es un codigo ISBN de una edicion publicada por,Hércules
9788418966118,es un codigo ISBN para el libro,Río sin puente
9788418966118,es un codigo ISBN de una edicion publicada por,Hércules
Ilse Losa,es autor de la obra,Río sin puente
8494984314,es un codigo ISBN para el libro,O mundo en que vivín
8494984314,es un codigo ISBN de una edicion publicada por,Hércules
9788494984310,es un codigo ISBN para el libro,O mundo en que vivín
9788494984310,es un codigo ISBN de una edicion publicada por,Hércules
Ilse Losa,es autor de la obra,O mundo en que vivín
Inocêncio Camacho Rodrigues,es de nacionalidad,Portugal
Alberta Marques Fernandes,es de nacionalidad,Portugal
9789896263058,es un codigo ISBN para el libro,As primeiras-damas
9789896263058,es un codigo ISBN de una edicion publicada por,A Esfera dos Livros
9789896263058,está escrito en,Portugués
Alberta Marques Fernandes,es autor de la obra,As primeiras-damas
As primeiras-damas,pertenece al género,Politics and government
As primeiras-damas,pertenece al género,Presidents' spouses
As primeiras-damas,pertenece al género,HIstory
Jaime do Inso,es de nacionalidad,Portugal
9723502186,es un codigo ISBN para el libro,Cenas da vida de Macau
9723502186,es un codigo ISBN de una edicion publicada por,Instituto Cultural de Macau
9723502186,está escrito en,Portugués
Jaime do Inso,es autor de la obra,Cenas da vida de Macau
Cenas da vida de Macau,pertenece al género,Social life and customs
9723502151,es un codigo ISBN para el libro,O caminho do Oriente
9723502151,es un codigo ISBN de una edicion publicada por,Instituto Cultural de Macau
9723502151,está escrito en,Portugués
Jaime do Inso,es autor de la obra,O caminho do Oriente
O caminho do Oriente,pertenece al género,Description and travel
Joaquim de Carvalho,es de nacionalidad,Portugal
8589876411,es un codigo ISBN para el libro,Basta!
8589876411,es un codigo ISBN de una edicion publicada por,A Girafa
8589876411,está escrito en,Portugués
Joaquim de Carvalho,es autor de la obra,Basta!
Basta!,pertenece al género,Assassination
Basta!,pertenece al género,In mass media
Basta!,pertenece al género,Investigative reporting
9729470154,es un codigo ISBN para el libro,"Da alma portuguesa, da alma galega"
9729470154,es un codigo ISBN de una edicion publicada por,Edições do Tâmega
9729470154,está escrito en,Portugués
Joaquim de Carvalho,es autor de la obra,"Da alma portuguesa, da alma galega"
"Da alma portuguesa, da alma galega",pertenece al género,Galician National characteristics
"Da alma portuguesa, da alma galega",pertenece al género,"National characteristics, Galician"
"Da alma portuguesa, da alma galega",pertenece al género,"National characteristics, Portuguese"
9726803985,es un codigo ISBN para el libro,Elementos constitutivos da consciência saudosa e problemática da saudade
9726803985,es un codigo ISBN de una edicion publicada por,Lisboa Editora
9726803985,está escrito en,Portugués
Joaquim de Carvalho,es autor de la obra,Elementos constitutivos da consciência saudosa e problemática da saudade
Elementos constitutivos da consciência saudosa e problemática da saudade,pertenece al género,Civilization
Elementos constitutivos da consciência saudosa e problemática da saudade,pertenece al género,Nostalgia in literature
Elementos constitutivos da consciência saudosa e problemática da saudade,pertenece al género,Psychological aspects
Tomás da Fonseca,es de nacionalidad,Portugal
José Cutileiro,es de nacionalidad,Portugal
0198231733,es un codigo ISBN para el libro,A Portuguese rural society
0198231733,es un codigo ISBN de una edicion publicada por,Clarendon Press
0198231733,está escrito en,Inglés
José Cutileiro,es autor de la obra,A Portuguese rural society
A Portuguese rural society,pertenece al género,Rural conditions
A Portuguese rural society,pertenece al género,Case studies
A Portuguese rural society,pertenece al género,Villages
9722412965,es un codigo ISBN para el libro,Ricos e pobres no Alentejo
9722412965,es un codigo ISBN de una edicion publicada por,Livros Horizonte
9722412965,está escrito en,Portugués
José Cutileiro,es autor de la obra,Ricos e pobres no Alentejo
Ricos e pobres no Alentejo,pertenece al género,Economic conditions
Ricos e pobres no Alentejo,pertenece al género,Villages
Ricos e pobres no Alentejo,pertenece al género,Case studies
9789722069502,es un codigo ISBN para el libro,Inventa rio
9789722069502,es un codigo ISBN de una edicion publicada por,Dom Quixote
9789722069502,está escrito en,Portugués
José Cutileiro,es autor de la obra,Inventa rio
José Fonseca e Costa,es de nacionalidad,Portugal
9786557069363,es un codigo ISBN para el libro,Dinamismo e Clareza no Planejamento em Ciências da Saúde 5
9786557069363,es un codigo ISBN de una edicion publicada por,Atena Editora
9786557069363,está escrito en,Portugués
José Fonseca e Costa,es autor de la obra,Dinamismo e Clareza no Planejamento em Ciências da Saúde 5
José Riço Direitinho,es de nacionalidad,Portugal
9724110147,es un codigo ISBN para el libro,A casa do fim
9724110147,es un codigo ISBN de una edicion publicada por,Asa
9724110147,está escrito en,Portugués
9724110141,es un codigo ISBN para el libro,A casa do fim
9724110141,es un codigo ISBN de una edicion publicada por,Edições ASA
9724110141,está escrito en,Portugués
José Riço Direitinho,es autor de la obra,A casa do fim
9789897224683,es un codigo ISBN para el libro,O Escuro que te Ilumina
9789897224683,es un codigo ISBN de una edicion publicada por,Quetzal Editores
9897224688,es un codigo ISBN para el libro,O Escuro que te Ilumina
9897224688,es un codigo ISBN de una edicion publicada por,Quetzal Editores
José Riço Direitinho,es autor de la obra,O Escuro que te Ilumina
9788478444403,es un codigo ISBN para el libro,Breviario de Las Malas Inclinaciones
9788478444403,es un codigo ISBN de una edicion publicada por,Siruela
9788478444403,está escrito en,Español
8478444408,es un codigo ISBN para el libro,Breviario de Las Malas Inclinaciones
8478444408,es un codigo ISBN de una edicion publicada por,Siruela
8478444408,está escrito en,Español
José Riço Direitinho,es autor de la obra,Breviario de Las Malas Inclinaciones
9724115372,es un codigo ISBN para el libro,Breviário das más inclinacões
9724115372,es un codigo ISBN de una edicion publicada por,Edições Asa
9724115372,está escrito en,Portugués
José Riço Direitinho,es autor de la obra,Breviário das más inclinacões
9724124975,es un codigo ISBN para el libro,Hi stórias com cidades
9724124975,es un codigo ISBN de una edicion publicada por,ASA
9724124975,está escrito en,Portugués
José Riço Direitinho,es autor de la obra,Hi stórias com cidades
9724118983,es un codigo ISBN para el libro,O relógio do cárcere
9724118983,es un codigo ISBN de una edicion publicada por,ASA
9724118983,está escrito en,Portugués
José Riço Direitinho,es autor de la obra,O relógio do cárcere
João Garcia Miguel,es de nacionalidad,Portugal
9780367692599,es un codigo ISBN para el libro,Sourdough Innovations
9780367692599,es un codigo ISBN de una edicion publicada por,CRC Press LLC
9780367692599,está escrito en,Inglés
9780367674977,es un codigo ISBN para el libro,Sourdough Innovations
9780367674977,es un codigo ISBN de una edicion publicada por,Taylor & Francis Group
9780367674977,está escrito en,Inglés
João Garcia Miguel,es autor de la obra,Sourdough Innovations
Sourdough Innovations,pertenece al género,"Chemistry, technical"
9783642261541,es un codigo ISBN para el libro,Jets from Young Stars IV
9783642261541,es un codigo ISBN de una edicion publicada por,Springer Berlin / Heidelberg
9783642261541,está escrito en,Inglés
9783642022906,es un codigo ISBN para el libro,Jets from Young Stars IV
9783642022906,es un codigo ISBN de una edicion publicada por,Springer
3642022901,es un codigo ISBN para el libro,Jets from Young Stars IV
3642022901,es un codigo ISBN de una edicion publicada por,Springer
João Garcia Miguel,es autor de la obra,Jets from Young Stars IV
9783031233548,es un codigo ISBN para el libro,Traditional European Breads
9783031233548,es un codigo ISBN de una edicion publicada por,Springer International Publishing AG
9783031233548,está escrito en,Inglés
9783031233517,es un codigo ISBN para el libro,Traditional European Breads
9783031233517,es un codigo ISBN de una edicion publicada por,Springer International Publishing AG
9783031233517,está escrito en,Inglés
João Garcia Miguel,es autor de la obra,Traditional European Breads
Francisco Cunha Leal,es de nacionalidad,Portugal
Casimiro de Brito,es de nacionalidad,Portugal
9789898950536,es un codigo ISBN para el libro,Negação da morte
9789898950536,es un codigo ISBN de una edicion publicada por,Edições Glaciar
9789898950536,está escrito en,Portugués
9898950536,es un codigo ISBN para el libro,Negação da morte
9898950536,es un codigo ISBN de una edicion publicada por,Edições Glaciar
9898950536,está escrito en,Portugués
Casimiro de Brito,es autor de la obra,Negação da morte
9895477600,es un codigo ISBN para el libro,Livro de Eros ou as Teias do desejo
9895477600,es un codigo ISBN de una edicion publicada por,Razões Poéticas
9895477600,está escrito en,Portugués
9789895477609,es un codigo ISBN para el libro,Livro de Eros ou as Teias do desejo
9789895477609,es un codigo ISBN de una edicion publicada por,Razões Poéticas
9789895477609,está escrito en,Portugués
Casimiro de Brito,es autor de la obra,Livro de Eros ou as Teias do desejo
9723605805,es un codigo ISBN para el libro,Animal volátil
9723605805,es un codigo ISBN de una edicion publicada por,Ediçoes Afrontamento
9723605805,está escrito en,Portugués
Casimiro de Brito,es autor de la obra,Animal volátil
9728632339,es un codigo ISBN para el libro,Da frágil sabedoria
9728632339,es un codigo ISBN de una edicion publicada por,Quasi
9728632339,está escrito en,Portugués
Casimiro de Brito,es autor de la obra,Da frágil sabedoria
Da frágil sabedoria,pertenece al género,Maxims
9789898063175,es un codigo ISBN para el libro,Arte de bem morrer
9789898063175,es un codigo ISBN de una edicion publicada por,Roma
9789898063175,está escrito en,Portugués
9898063173,es un codigo ISBN para el libro,Arte de bem morrer
9898063173,es un codigo ISBN de una edicion publicada por,Roma
9898063173,está escrito en,Portugués
Casimiro de Brito,es autor de la obra,Arte de bem morrer
9789898261847,es un codigo ISBN para el libro,Na via do mestre
9789898261847,es un codigo ISBN de una edicion publicada por,Temas Originais
9789898261847,está escrito en,Portugués
Casimiro de Brito,es autor de la obra,Na via do mestre
9726420024,es un codigo ISBN para el libro,"Subitamente o silêncio, precidido de, Nem senhor nem servo"
9726420024,es un codigo ISBN de una edicion publicada por,Tertúlia
9726420024,está escrito en,Portugués
Casimiro de Brito,es autor de la obra,"Subitamente o silêncio, precidido de, Nem senhor nem servo"
9728393385,es un codigo ISBN para el libro,Arte pobre
9728393385,es un codigo ISBN de una edicion publicada por,Editorial Diferença
9728393385,está escrito en,Portugués
Casimiro de Brito,es autor de la obra,Arte pobre
9789895522415,es un codigo ISBN para el libro,Fragmentos de Babel
9789895522415,es un codigo ISBN de una edicion publicada por,Quasi Ediçoes
9789895522415,está escrito en,Portugués
Casimiro de Brito,es autor de la obra,Fragmentos de Babel
9726104181,es un codigo ISBN para el libro,Na barca do coracao
9726104181,es un codigo ISBN de una edicion publicada por,Campo das Letras
9726104181,está escrito en,Portugués
Casimiro de Brito,es autor de la obra,Na barca do coracao
9728490682,es un codigo ISBN para el libro,Livro das Quedas
9728490682,es un codigo ISBN de una edicion publicada por,Roma Editora
9728490682,está escrito en,Portugués
Casimiro de Brito,es autor de la obra,Livro das Quedas
Ricardo Pinto,es de nacionalidad,Portugal
9786555231564,es un codigo ISBN para el libro,"História, conceitos e futebol"
