Obra,Relación,Fecha de Publicación
Poema en veinte surcos,fue_publicado_en,1982-01-01 00:00:00
Y fui toda en mí,fue_publicado_en,2014-01-01 00:00:00
El diario de Julia y otras verdades sencillas,fue_publicado_en,2015-01-01 00:00:00
Cartas a Consuelo,fue_publicado_en,2014-01-01 00:00:00
Diario,fue_publicado_en,2014-01-01 00:00:00
Desde la Escuela del Aire,fue_publicado_en,1992-01-01 00:00:00
Obra poéticas,fue_publicado_en,1961-01-01 00:00:00
Poemas de 20 surcos,fue_publicado_en,1938-01-01 00:00:00
Poesias,fue_publicado_en,1989-01-01 00:00:00
Actas del Congreso Internacional Julia de Burgos,fue_publicado_en,1993-01-01 00:00:00
"Erotismo, pornografía o perversión",fue_publicado_en,2015-01-01 00:00:00
"Literatura puertorriqueña, visiones alternas",fue_publicado_en,2006-01-01 00:00:00
En busca de Isolina,fue_publicado_en,2014-01-01 00:00:00
Convocados,fue_publicado_en,2009-01-01 00:00:00
A viva voz,fue_publicado_en,2007-01-01 00:00:00
Ricardo Alegría,fue_publicado_en,2002-01-01 00:00:00
Manuel Altolaguirre,fue_publicado_en,1974-01-01 00:00:00
Museo De Las Américas 25 años,fue_publicado_en,2017-01-01 00:00:00
Trombocitos. PÚrpura TrombÓtica TrombocitopÉnica. caso Clinico,fue_publicado_en,2014-01-01 00:00:00
Estudio Urinario,fue_publicado_en,2014-01-01 00:00:00
Metodologías participativas,fue_publicado_en,2009-01-01 00:00:00
Julia en mí!--,fue_publicado_en,2010-01-01 00:00:00
Sándalo en la celda,fue_publicado_en,1975-01-01 00:00:00
Sandalo en la celda,fue_publicado_en,1975-01-01 00:00:00
Sándalo en la celda,fue_publicado_en,1976-01-01 00:00:00
Antología de la poesía cósmica de Lolita Lebrón,fue_publicado_en,2000-01-01 00:00:00
Los católicos rebeldes en Puerto Rico durante el período de la guerra fría,fue_publicado_en,2015-01-01 00:00:00
Quique Ayoroa Santaliz,fue_publicado_en,2019-01-01 00:00:00
Viaje al otro mundo,fue_publicado_en,1973-01-01 00:00:00
Antología de la literatura dominicana,fue_publicado_en,1972-01-01 00:00:00
Testimonios y profanaciones,fue_publicado_en,1978-01-01 00:00:00
La aventura interior,fue_publicado_en,2008-01-01 00:00:00
Palabras andariegas,fue_publicado_en,2011-01-01 00:00:00
Reflejos del siglo veinte dominicano,fue_publicado_en,2017-01-01 00:00:00
Hijos del silencio,fue_publicado_en,2018-01-01 00:00:00
Memoria esquiva,fue_publicado_en,2021-01-01 00:00:00
Espejos de agua,fue_publicado_en,2016-01-01 00:00:00
Callejon sin salida,fue_publicado_en,2012-01-01 00:00:00
"Antología mayor de la literatura dominicana, siglos XIX y XX",fue_publicado_en,2001-01-01 00:00:00
Callejón sin salida,fue_publicado_en,1975-01-01 00:00:00
El sabor de lo prohibido,fue_publicado_en,1993-01-01 00:00:00
Estudios de poesía dominicana,fue_publicado_en,1979-01-01 00:00:00
Huella y memoria,fue_publicado_en,2003-01-01 00:00:00
La carne estremecida,fue_publicado_en,1989-01-01 00:00:00
Las mascaras de la seducción,fue_publicado_en,1983-01-01 00:00:00
Los escritores dominicanos y la cultura,fue_publicado_en,1990-01-01 00:00:00
Narrativa y sociedad en Hispanoamérica,fue_publicado_en,1984-01-01 00:00:00
Panorama sociocultural de la República Dominicana =,fue_publicado_en,1997-01-01 00:00:00
El lector apasionado,fue_publicado_en,2010-01-01 00:00:00
Presagios de la noche,fue_publicado_en,2005-01-01 00:00:00
Medio siglo de poesía dominicana,fue_publicado_en,1983-01-01 00:00:00
Grito,fue_publicado_en,2009-01-01 00:00:00
La hija del mar,fue_publicado_en,2020-01-01 00:00:00
Leticia Lorenzi,fue_publicado_en,1988-01-01 00:00:00
VERSOS DEL ABUELO,fue_publicado_en,1980-01-01 00:00:00
El primer legislador puertorriqueño en Nueva York: Oscar García Rivera,fue_publicado_en,1979-01-01 00:00:00
El Album de Angelina Tío,fue_publicado_en,1980-01-01 00:00:00
"Archivo Historicoliterario V, postales de Maria Pasapera",fue_publicado_en,1980-01-01 00:00:00
Postales de Maria Pasapera,fue_publicado_en,1980-01-01 00:00:00
Apuntes históricoliterarios,fue_publicado_en,1976-01-01 00:00:00
Del Interregno (1868) a la Restauración (1874),fue_publicado_en,1978-01-01 00:00:00
Dos filántropos puertorriqueños,fue_publicado_en,1983-01-01 00:00:00
José de Diego,fue_publicado_en,1982-01-01 00:00:00
"La raíz hispánica de ""las turbas""",fue_publicado_en,1993-01-01 00:00:00
"Rafael Bosch (Adjuntas, 1900; Nueva York, 1975)",fue_publicado_en,1988-01-01 00:00:00
Retratos galdosianos,fue_publicado_en,1978-01-01 00:00:00
Sobre Muñoz,fue_publicado_en,1998-01-01 00:00:00
Voz de José de Diego,fue_publicado_en,1977-01-01 00:00:00
Postales de María Pasapera,fue_publicado_en,1980-01-01 00:00:00
El primer legislador puertorriqueño en Nueva York,fue_publicado_en,1979-01-01 00:00:00
Selecciones Palesianas,fue_publicado_en,1981-01-01 00:00:00
La influencia sagastina en la política puertorriqueña,fue_publicado_en,1987-01-01 00:00:00
La Invluencia Sagastina En La Politica Puertorriquena,fue_publicado_en,1987-01-01 00:00:00
El contacto cultural con los Estados Unidos,fue_publicado_en,1995-01-01 00:00:00
Postales de Angela Rosa,fue_publicado_en,1983-01-01 00:00:00
Papo Impala está quitao,fue_publicado_en,1983-01-01 00:00:00
En grandes ligas,fue_publicado_en,2009-01-01 00:00:00
Pactos de silencio y algunas erratas de fe,fue_publicado_en,1980-01-01 00:00:00
Vive Y Vacila!,fue_publicado_en,1986-01-01 00:00:00
El jockey,fue_publicado_en,2000-01-01 00:00:00
Adela,fue_publicado_en,2014-01-01 00:00:00
El libro de la rabia,fue_publicado_en,2006-01-01 00:00:00
No he venido a traer paz,fue_publicado_en,2021-01-01 00:00:00
Démosle luz verde a la nostalgia,fue_publicado_en,1978-01-01 00:00:00
"El manual del buen modal y otras ocurrencias ""lite""",fue_publicado_en,1993-01-01 00:00:00
El Principe De Blanca Nieves,fue_publicado_en,1997-02-01 00:00:00
En casa de Guillermo Tell,fue_publicado_en,1991-01-01 00:00:00
Hacia El otoño del patriarca,fue_publicado_en,1983-01-01 00:00:00
La última aventura de la Pantera Rosa,fue_publicado_en,2008-01-01 00:00:00
Mejor te lo cuento,fue_publicado_en,2007-01-01 00:00:00
Pactos de silencio y algunas erratas de fé,fue_publicado_en,1980-01-01 00:00:00
"Hacia ""El otono del patriarca""",fue_publicado_en,1983-01-01 00:00:00
El príncipe de Blancanieves,fue_publicado_en,1998-01-01 00:00:00
Hilando mortajas,fue_publicado_en,1983-01-01 00:00:00
Los usos rituales del tabaco,fue_publicado_en,1995-01-01 00:00:00
Liciniano de Cartagena y su doctrina espiritualista,fue_publicado_en,1946-01-01 00:00:00
Programa de Afiliados,fue_publicado_en,2018-01-01 00:00:00
Dropshipping y Yo,fue_publicado_en,2017-01-01 00:00:00
"Orihuela bajo la regencia de Maria Cristina de Borbón, 1833-1840",fue_publicado_en,1974-01-01 00:00:00
Derecho romano,fue_publicado_en,1958-01-01 00:00:00
IV Jornadas sobre ordenación del territorio,fue_publicado_en,2007-01-01 00:00:00
Comunicación,fue_publicado_en,2012-01-01 00:00:00
¿Qué es el modernismo?,fue_publicado_en,2016-01-01 00:00:00
Hacia una ciencia de los recursos naturales,fue_publicado_en,1993-01-01 00:00:00
Arte prehistórico,fue_publicado_en,2021-01-01 00:00:00
Antología de Poesía Venezolana Favorita,fue_publicado_en,2017-01-01 00:00:00
La psicología de Santa Teresa,fue_publicado_en,1950-01-01 00:00:00
San Juan de la Cruz clásico,fue_publicado_en,1971-01-01 00:00:00
Ulises el de Luquillo y el brujo del Yunque,fue_publicado_en,1997-01-01 00:00:00
El valor del pensamiento en Puerto Rico,fue_publicado_en,1998-01-01 00:00:00
Biblia universitaria,fue_publicado_en,1975-01-01 00:00:00
Biografía de Hostos,fue_publicado_en,1993-01-01 00:00:00
El diario de un sacerdote casado,fue_publicado_en,1975-01-01 00:00:00
Etica profesional,fue_publicado_en,1985-01-01 00:00:00
La mística clásica,fue_publicado_en,1971-01-01 00:00:00
La mística de occidente,fue_publicado_en,1956-01-01 00:00:00
Teresa de Avila clásica,fue_publicado_en,1973-01-01 00:00:00
La identidad de los puertorriqueños,fue_publicado_en,2001-01-01 00:00:00
Filosofía de la mística,fue_publicado_en,1953-01-01 00:00:00
"""Desnudez""",fue_publicado_en,1961-01-01 00:00:00
El mito del superhombre,fue_publicado_en,1984-01-01 00:00:00
Lógica y mística,fue_publicado_en,1970-01-01 00:00:00
Lógica y mistica,fue_publicado_en,1970-01-01 00:00:00
"Ponce, el teatro La Perla y la campana de la Almudaina",fue_publicado_en,1986-01-01 00:00:00
"Apuntes biográficos de Manuel Antonio Zavala y Rodríguez, 1859-1925",fue_publicado_en,1979-01-01 00:00:00
Bonafoux y su época,fue_publicado_en,1987-01-01 00:00:00
"Julio Camba, escritor novecentista",fue_publicado_en,1984-01-01 00:00:00
"Ramón C.F. Caballero, ""Recuerdos de Puerto Rico"" y la polémica del merengue",fue_publicado_en,1984-01-01 00:00:00
Ramón Marín y su tiempo,fue_publicado_en,1988-01-01 00:00:00
Vida y obra de José Gautier Benítez,fue_publicado_en,1980-01-01 00:00:00
El inquisidor general Fernando de Valdés (1483-1568),fue_publicado_en,1971-01-01 00:00:00
El inquisidor general Fernando de Valdés (1483-1568),fue_publicado_en,1968-01-01 00:00:00
El inquisidor general fermando de valdés (1483-1568),fue_publicado_en,1968-01-01 00:00:00
Visión de España en la generación del 98,fue_publicado_en,1968-01-01 00:00:00
Exilio cultural de la guerra civil (1936-1939),fue_publicado_en,2001-01-01 00:00:00
El exilio filosófico en América,fue_publicado_en,1998-01-01 00:00:00
Sociología del 98,fue_publicado_en,1973-01-01 00:00:00
Ortega y Gasset y los orígenes de la transición democrática,fue_publicado_en,2000-01-01 00:00:00
La idea de América,fue_publicado_en,2009-01-01 00:00:00
El exilio como constante y como categoría,fue_publicado_en,2001-01-01 00:00:00
María Zambrano,fue_publicado_en,2006-01-01 00:00:00
El erasmismo español,fue_publicado_en,1976-01-01 00:00:00
"Filosofía española en América, 1936-1966",fue_publicado_en,1967-01-01 00:00:00
La cultura en España,fue_publicado_en,1971-01-01 00:00:00
La idea de América,fue_publicado_en,1972-01-01 00:00:00
Los secretos de Cervantes y el exilio de don Quijote,fue_publicado_en,2006-01-01 00:00:00
Mito y cultura,fue_publicado_en,1971-01-01 00:00:00
"Historia crítica del pensamiento español, vol. 1",fue_publicado_en,1979-01-01 00:00:00
"Historia crítica del pensamiento español, vol. 5",fue_publicado_en,1989-01-01 00:00:00
La cultura en España,fue_publicado_en,1971-01-01 00:00:00
Visión de España en la generación del 98,fue_publicado_en,1968-01-01 00:00:00
Meditaciones sobre Ortega y Gasset,fue_publicado_en,2005-01-01 00:00:00
El Año cultural español 1979,fue_publicado_en,1979-01-01 00:00:00
Los Españoles vistos por sí mismos,fue_publicado_en,1977-01-01 00:00:00
El Pensamiento español contemporáneo y la idea de América,fue_publicado_en,1989-01-01 00:00:00
Pensamiento filosófico español,fue_publicado_en,2002-01-01 00:00:00
España en 1898,fue_publicado_en,1998-01-01 00:00:00
De la guerra civil al exilio republicano (1936-1977),fue_publicado_en,1983-01-01 00:00:00
"El 98, cien años después",fue_publicado_en,2000-01-01 00:00:00
Filosofía española en América (1936-1966),fue_publicado_en,1967-01-01 00:00:00
Hacia otra España,fue_publicado_en,2006-01-01 00:00:00
Historia del pensamiento español,fue_publicado_en,1996-01-01 00:00:00
Historias de posguerra,fue_publicado_en,1979-01-01 00:00:00
Ideas para el siglo XXI,fue_publicado_en,1994-01-01 00:00:00
Introduccíon al pensamiento español contemporáneo (siglo XX),fue_publicado_en,1983-01-01 00:00:00
José Gaos,fue_publicado_en,2001-01-01 00:00:00
La Escuela de Madrid,fue_publicado_en,1991-01-01 00:00:00
La industria cultural en España,fue_publicado_en,1975-01-01 00:00:00
Miguel de Unamuno a la luz de la psicología,fue_publicado_en,1964-01-01 00:00:00
Ortega y Gasset en la filosofía española,fue_publicado_en,1966-01-01 00:00:00
Ortega y Gasset y los orígenes de la transición democrática,fue_publicado_en,2000-01-01 00:00:00
Panorama de la filosofía española actual,fue_publicado_en,1978-01-01 00:00:00
"París, o, El mundo es un palacio",fue_publicado_en,1987-01-01 00:00:00
Fernando de Castro y el problema religioso de su tiempo,fue_publicado_en,1976-01-01 00:00:00
Reto Europeo,fue_publicado_en,2000-12-01 00:00:00
La filosofía como producto mediterráneo,fue_publicado_en,2007-01-01 00:00:00
Rafael Altamira,fue_publicado_en,2012-01-01 00:00:00
"El "" problema de España"" y la cuestión militar",fue_publicado_en,2005-01-01 00:00:00
"El filósofo ""Antonio Machado""",fue_publicado_en,1995-01-01 00:00:00
"Filosofía española en América, 1936-1966",fue_publicado_en,1967-01-01 00:00:00
Sociología del 98 [i. e. noventa y ocho],fue_publicado_en,1973-01-01 00:00:00
"Historia crítica del pensamiento español, vol. 2",fue_publicado_en,1979-01-01 00:00:00
"El año literario español, 1975",fue_publicado_en,1976-01-01 00:00:00
"Historia crítica del pensamiento español, vol. 3",fue_publicado_en,1981-01-01 00:00:00
"Historia crítica del pensamiento español, vol. 4",fue_publicado_en,1984-01-01 00:00:00
Memoria del exilio vasco,fue_publicado_en,2000-01-01 00:00:00
"El exilio español de 1939, vol. 6",fue_publicado_en,1978-01-01 00:00:00
Hoy es siempre todavía,fue_publicado_en,2006-01-01 00:00:00
¿Existe una filosofía española?,fue_publicado_en,1988-01-01 00:00:00
El 98 iberoamericano,fue_publicado_en,1998-01-01 00:00:00
Los refugiados españoles y la cultura mexicana,fue_publicado_en,1998-01-01 00:00:00
La Crisis de fin de siglo,fue_publicado_en,1975-01-01 00:00:00
"El exilio español de 1939, vol. 4",fue_publicado_en,1976-01-01 00:00:00
El año literario español,fue_publicado_en,1976-01-01 00:00:00
"El exilio español de 1939, vol. 3",fue_publicado_en,1976-01-01 00:00:00
"Ensayo sobre las ""dos Españas""",fue_publicado_en,2011-01-01 00:00:00
"El exilio español de 1939, vol. 5",fue_publicado_en,1976-01-01 00:00:00
La llegada,fue_publicado_en,1980-01-01 00:00:00
Manuel Azaña,fue_publicado_en,1996-01-01 00:00:00
Balada de otro tiempo,fue_publicado_en,1978-01-01 00:00:00
Veinte cuentos y Paisa,fue_publicado_en,1973-01-01 00:00:00
La galería y otros cuentos,fue_publicado_en,1972-01-01 00:00:00
Mambrú se fue a la guerra,fue_publicado_en,1972-01-01 00:00:00
Dichos y proverbios populares,fue_publicado_en,1998-01-01 00:00:00
Refranero temático,fue_publicado_en,1998-01-01 00:00:00
Prisciliano y el Priscilianismo,fue_publicado_en,1982-01-01 00:00:00
Antología personal,fue_publicado_en,1990-01-01 00:00:00
5 [i.e. cinco] cuentos de sangre,fue_publicado_en,1945-01-01 00:00:00
El país de cuatro pisos y otros ensayos,fue_publicado_en,1981-01-01 00:00:00
La tercera llamada y otros relatos,fue_publicado_en,1983-01-01 00:00:00
El oído de Dios,fue_publicado_en,1984-01-01 00:00:00
En nueva york y otras desgracias,fue_publicado_en,1973-01-01 00:00:00
La galería y otros cuentos,fue_publicado_en,1972-01-01 00:00:00
El desaf ́o de Taizé,fue_publicado_en,1976-01-01 00:00:00
El delito de homicidio en el ordenamiento jurídico uruguayo,fue_publicado_en,2014-01-01 00:00:00
Guadalupe Victoria,fue_publicado_en,2006-01-01 00:00:00
Aplicacion de Los Sistemas Expertos En Agricultura,fue_publicado_en,1998-01-01 00:00:00
Dichos y proverbios (Estuches de cultura popular),fue_publicado_en,2008-07-01 00:00:00
El Intelectual Nomada/the Intelectual Nomad,fue_publicado_en,2006-01-01 00:00:00
Refranero tematico (Estuches de cultura popular),fue_publicado_en,2008-06-01 00:00:00
Atlas de fauna y flora de España,fue_publicado_en,1993-01-01 00:00:00
El huanca y la cruz,fue_publicado_en,1989-01-01 00:00:00
Religiosidad popular en el Perú,fue_publicado_en,1983-01-01 00:00:00
Refranes y coplas,fue_publicado_en,2013-01-01 00:00:00
Dichos y proverbios,fue_publicado_en,2013-01-01 00:00:00
Textos de/sobre José Luis González,fue_publicado_en,1979-01-01 00:00:00
En Nueva York y otras desgracias,fue_publicado_en,1973-01-01 00:00:00
Nueva Visita al Cuarto Piso,fue_publicado_en,1987-01-01 00:00:00
Literatura y sociedad en Puerto Rico,fue_publicado_en,1976-01-01 00:00:00
Religiosidad popular en el Perú,fue_publicado_en,1983-01-01 00:00:00
El país de cuatro pisos y otros ensayos,fue_publicado_en,1980-01-01 00:00:00
Las caricias del tigre,fue_publicado_en,1985-01-01 00:00:00
Mambrú se fue a la guerra,fue_publicado_en,1972-01-01 00:00:00
"Cuento de cuentos, y once más",fue_publicado_en,1973-01-01 00:00:00
Historia de vecinos y otras historias,fue_publicado_en,1993-01-01 00:00:00
La luna no era de queso,fue_publicado_en,1988-01-01 00:00:00
Cuento de cuentos y once más,fue_publicado_en,1973-01-01 00:00:00
La fuerza de la identidad,fue_publicado_en,2011-01-01 00:00:00
Paisa,fue_publicado_en,1950-01-01 00:00:00
Versos de Madrugada,fue_publicado_en,2017-01-01 00:00:00
Lo Que Todos Debemos Saber,fue_publicado_en,2015-01-01 00:00:00
El Huanca y la cruz,fue_publicado_en,1989-01-01 00:00:00
En este lado,fue_publicado_en,1954-01-01 00:00:00
En la sombra,fue_publicado_en,1943-01-01 00:00:00
Antología personal,fue_publicado_en,2009-01-01 00:00:00
Delimitación comarcal de Zaragoza,fue_publicado_en,2011-01-01 00:00:00
La religión popular en el Perú,fue_publicado_en,1987-01-01 00:00:00
A veces llegan cartas...,fue_publicado_en,2013-01-01 00:00:00
Fuerza y sentido,fue_publicado_en,2002-01-01 00:00:00
Nuestra crísis y el Fondo Monetario Internacional,fue_publicado_en,1960-01-01 00:00:00
Temas de filosofía política latinoamericana,fue_publicado_en,1981-01-01 00:00:00
Teorias de La Vida,fue_publicado_en,2005-04-01 00:00:00
Cristo en los arrabales,fue_publicado_en,1974-01-01 00:00:00
Comportamiento humano,fue_publicado_en,1993-01-01 00:00:00
Mente y cerebro,fue_publicado_en,1994-01-01 00:00:00
El referéndum en el sistema español de participación política,fue_publicado_en,2005-01-01 00:00:00
Los extraños traen mala suerte,fue_publicado_en,1984-01-01 00:00:00
El Arte del Domino,fue_publicado_en,2001-01-01 00:00:00
Desde las fauces de la sombra y otros relatos,fue_publicado_en,1982-01-01 00:00:00
Celtas e iberos en la península Ibérica,fue_publicado_en,1999-01-01 00:00:00
El doble problema nacional,fue_publicado_en,1999-01-01 00:00:00
Catálogo de estudios sobre el teatro romántico español y sus autores,fue_publicado_en,2005-01-01 00:00:00
"Un dramaturgo romántico olvidado, José María Díaz",fue_publicado_en,2004-01-01 00:00:00
Los barrios lentos,fue_publicado_en,2001-01-01 00:00:00
Goya y su familia en Zaragoza,fue_publicado_en,1997-01-01 00:00:00
El idioma indígena taíno en las Antillas,fue_publicado_en,1990-01-01 00:00:00
Añasco,fue_publicado_en,1984-01-01 00:00:00
Vocabulario básico del idioma español en Puerto Rico,fue_publicado_en,1986-01-01 00:00:00
Antología de la obra literaria y científica de la familia García de Quevedo de Puerto Rico,fue_publicado_en,1985-01-01 00:00:00
"Cuentos, narraciones y relatos de aventuras estudiantiles en Puerto Rico",fue_publicado_en,1988-01-01 00:00:00
Diccionario Gaztamibde taíno-español/español-taíno,fue_publicado_en,1992-01-01 00:00:00
"Epopeya del descubrimiento y colonización del valle Yagüeca-Añasco, Mayagüez y San Germán, cuna de la civilización cristiana en Puerto Rico",fue_publicado_en,1983-01-01 00:00:00
Historia de Puerto Rico,fue_publicado_en,1989-01-01 00:00:00
Historia de Río Piedras,fue_publicado_en,1985-01-01 00:00:00
La raza de caballos de paso fino de Puerto Rico,fue_publicado_en,1977-01-01 00:00:00
Puerto Rico heroico,fue_publicado_en,1987-01-01 00:00:00
"Cuentos, Narraciones y relatos de aventuras estudiantiles en Puerto Rico",fue_publicado_en,1988-01-01 00:00:00
Indice biográfico,fue_publicado_en,1985-01-01 00:00:00
